"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.896__158.95164__.M.H.H2O..__Unknown",0.77805,-0.042418,2.5108,0.035919,0.77994,-3.4429
"X4.651__114.03719__.M.H..__Unknown",-0.57658,0.098962,-2.4924,0.036972,0.77994,-3.4628
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-2.9446,-0.8856,-2.4526,0.039353,0.78503,-3.5059
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.78419,-0.12228,2.4114,0.041984,0.78503,-3.5508
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",3.5327,-1.2624,2.3817,0.04399,0.78503,-3.5831
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",-4.2305,-0.71228,-2.3393,0.04702,0.78503,-3.6293
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",1.0421,-0.59209,2.3218,0.04833,0.78503,-3.6484
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",1.4998,0.88148,2.3117,0.049102,0.78503,-3.6594
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.77782,-0.45037,2.305,0.049618,0.78503,-3.6667
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-1.8899,-1.3926,-2.1659,0.061727,0.86374,-3.8185
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.71092,0.34958,-2.1641,0.061898,0.86374,-3.8204
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.92006,-0.14081,-2.1639,0.061916,0.86374,-3.8206
"X6.459__236.20265000000001__.M.Na..__Unknown",-0.74578,-0.02973,-2.159,0.062392,0.86374,-3.8259
"X1.482__113.10822__.M.H..__Unknown",0.83828,0.37341,2.1203,0.066296,0.86888,-3.8681
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",3.2204,-0.84332,2.0947,0.069007,0.86888,-3.896
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-0.75009,0.34146,-2.0274,0.076654,0.86888,-3.969
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-3.2652,-0.82228,-2.0034,0.079577,0.86888,-3.995
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.83907,0.12958,1.9956,0.080543,0.86888,-4.0034
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",-0.55948,0.20266,-1.9927,0.080902,0.86888,-4.0065
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",-1.4418,-3.5387,-1.9713,0.083645,0.86888,-4.0296
"X0.586__212.85091__.M.K..__Unknown",-0.7995,0.11316,-1.8939,0.094318,0.86888,-4.1128
"X0.852__154.94202999999999__.M.H..__Unknown",-0.65817,0.43166,-1.8828,0.095956,0.86888,-4.1247
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",-2.2928,-4.7243,-1.8774,0.096758,0.86888,-4.1305
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",0.4883,-0.1317,1.8737,0.097304,0.86888,-4.1344
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-2.3455,1.334,-1.8524,0.10056,0.86888,-4.1571
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-1.3538,-0.15645,-1.8065,0.10793,0.86888,-4.2059
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.4042,0.2586,1.8038,0.10837,0.86888,-4.2087
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.39462,0.13995,1.8015,0.10875,0.86888,-4.2111
"X6.011__446.26711999999998__.M.H..__Unknown",0.85297,0.064995,1.778,0.11274,0.86888,-4.2359
"X0.876__234.90781999999999__.M.H..__Unknown",-1.3694,-0.14192,-1.7735,0.11352,0.86888,-4.2406
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-1.9014,-0.11661,-1.747,0.11823,0.86888,-4.2685
"X0.588__113.10735__.M.H..__Unknown",0.46819,-0.57166,1.7386,0.11975,0.86888,-4.2773
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.77148,-2.7872,1.7042,0.12619,0.86888,-4.3131
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",-1.2846,-3.7243,-1.7042,0.1262,0.86888,-4.3132
"X3.754__557.22240999999997__.M.H..__Unknown",1.5168,-0.85506,1.7023,0.12656,0.86888,-4.3151
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.5457,0.21214,1.6872,0.12949,0.86888,-4.3307
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.53419,-0.68819,1.6792,0.13108,0.86888,-4.3391
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.37626,-0.11127,1.6744,0.13204,0.86888,-4.3441
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",-0.62602,-1.6658,-1.6742,0.13207,0.86888,-4.3442
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",0.93703,1.4313,1.6733,0.13226,0.86888,-4.3452
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.60544,-0.53726,-1.6683,0.13325,0.86888,-4.3503
"X0.921__84.04513__.M.H.H2O..__Unknown",0.41887,-0.54334,1.6562,0.13571,0.86888,-4.3627
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",0.4834,-0.072937,1.6483,0.13735,0.86888,-4.3709
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.5879,0.31085,-1.6245,0.14237,0.86888,-4.3953
"X8.272__549.42273__.M.H..__Unknown",-0.56969,-0.065224,-1.6189,0.14358,0.86888,-4.401
"X5.958__332.33548000000002__.M.H..__Unknown",0.38459,-0.076183,1.5996,0.14779,0.86888,-4.4206
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",0.82164,-1.9167,1.585,0.15107,0.86888,-4.4354
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",0.55663,0.53764,1.5837,0.15138,0.86888,-4.4368
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.70989,-1.3589,1.5654,0.15556,0.86888,-4.4552
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-2.2081,-2.0977,-1.5633,0.15605,0.86888,-4.4573
"X3.921__481.21181999999999__.M.H..__Unknown",0.74435,-0.45958,1.5613,0.15654,0.86888,-4.4594
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.46437,-0.055242,-1.5587,0.15712,0.86888,-4.4619
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-2.372,-1.1431,-1.5524,0.15862,0.86888,-4.4683
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.76173,0.088062,1.5459,0.16016,0.86888,-4.4748
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",0.71368,0.032337,1.5449,0.1604,0.86888,-4.4758
"X1.01__397.07754999999997__.M.H..__Unknown",0.52517,1.0186,1.5386,0.16191,0.86888,-4.4821
"X2.905__234.20707999999999__.M.H..__Unknown",-0.3716,-0.18725,-1.5335,0.16314,0.86888,-4.4872
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.52706,-1.3007,1.533,0.16328,0.86888,-4.4877
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",0.63727,-2.1348,1.5286,0.16433,0.86888,-4.492
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.77617,0.14925,-1.5133,0.1681,0.86888,-4.5072
"X7.034__351.32303000000002__.M.H..__Unknown",-1.0392,-0.063485,-1.5064,0.16984,0.86888,-4.5141
"X0.788__252.92823999999999__.M.H..__Unknown",0.54595,0.64806,1.4963,0.1724,0.86888,-4.5241
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.94626,0.22755,-1.4951,0.1727,0.86888,-4.5253
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",-0.53259,-1.8647,-1.4775,0.17724,0.86888,-4.5426
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",-0.5871,1.6095,-1.4732,0.17837,0.86888,-4.5468
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-0.65961,0.40048,-1.4588,0.1822,0.86888,-4.5609
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.96256,-1.0023,-1.4524,0.18393,0.86888,-4.5672
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.60202,-0.11378,1.4485,0.18497,0.86888,-4.5709
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",0.95508,0.14736,1.4452,0.18587,0.86888,-4.5741
"X1.009__419.05493000000001__.M.Na..__Unknown",1.8528,1.3477,1.4397,0.18738,0.86888,-4.5795
"X0.77__176.09348__.M.H..__Unknown",-1.3341,-3.1436,-1.4376,0.18795,0.86888,-4.5815
"X6.098__98.985680000000002__.M.H..__Unknown",-0.43982,-0.16821,-1.4338,0.18899,0.86888,-4.5851
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.49392,-1.0258,-1.4269,0.19092,0.86888,-4.5918
"X1.458__366.00011999999998__.M.H..__Unknown",0.6448,0.30935,1.4234,0.19188,0.86888,-4.5951
"X6.81__392.30063000000001__.M.K..__Unknown",0.66274,-1.3798,1.4204,0.19272,0.86888,-4.598
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",1.0237,-0.51558,1.4192,0.19307,0.86888,-4.5992
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",3.1838,-2.119,1.4167,0.19377,0.86888,-4.6016
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",1.7421,-0.90642,1.4089,0.196,0.86888,-4.6091
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",0.48683,-5.1647,1.4036,0.1975,0.86888,-4.6142
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",-0.71058,-0.38011,-1.4027,0.19777,0.86888,-4.615
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",1.4717,0.54109,1.3989,0.19887,0.86888,-4.6187
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.40331,-0.3144,1.391,0.20116,0.86888,-4.6262
"X3.182__186.18600000000001__.M.H..__Unknown",0.72785,0.23661,1.3837,0.2033,0.86888,-4.6331
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",1.537,0.13014,1.3836,0.20334,0.86888,-4.6333
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.46166,-0.20728,1.3814,0.20398,0.86888,-4.6353
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",1.8159,0.21148,1.3622,0.20971,0.88177,-4.6534
"X5.392__274.28564__.M.H..__Unknown",0.362,-1.0238,1.3502,0.2134,0.88177,-4.6648
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.90013,0.95679,1.3499,0.21346,0.88177,-4.665
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",-0.56587,-0.074201,-1.3451,0.21497,0.88177,-4.6696
"X5.679__207.6095__.M.H..__Unknown",-0.49377,0.015246,-1.3317,0.21915,0.89066,-4.6821
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",0.39089,1.4671,1.3182,0.22341,0.89587,-4.6946
"X0.987__323.98068000000001__.M.K..__Unknown",0.37671,0.23103,1.3067,0.22711,0.89587,-4.7052
"X0.591__226.04044999999999__.M.H..__Unknown",0.45569,-0.17221,1.3023,0.22854,0.89587,-4.7092
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-1.0023,-0.24393,-1.2996,0.22942,0.89587,-4.7117
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.43835,-0.52207,-1.2962,0.23054,0.89587,-4.7148
"X0.894__190.97855000000001__.M.H..__Unknown",0.53879,0.052443,1.2811,0.23555,0.89962,-4.7286
"X0.928__183.91463999999999__.M.H..__Unknown",-0.85469,-0.089984,-1.2742,0.23785,0.89962,-4.7348
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",0.8162,-0.64718,1.2684,0.2398,0.89962,-4.7401
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",0.46407,0.92135,1.2653,0.24087,0.89962,-4.7429
"X1.456__132.10356__.M.H..__Leucine",0.30941,0.25083,1.2563,0.24395,0.89962,-4.751
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",-0.76687,-0.92609,-1.2555,0.24422,0.89962,-4.7517
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",1.1714,1.0642,1.2448,0.24795,0.89962,-4.7614
"X8.208__523.39435000000003__.M.H..__Unknown",-0.61371,0.56728,-1.2384,0.25018,0.89962,-4.7671
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.33573,0.29328,-1.2343,0.25163,0.89962,-4.7707
"X0.58__329.99657999999999__.M.H..__Unknown",0.46004,-0.20983,1.2338,0.25181,0.89962,-4.7712
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",1.2803,0.15552,1.1881,0.26838,0.9078,-4.8113
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",0.36252,0.37041,1.1769,0.27259,0.9078,-4.821
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",2.2103,-1.0427,1.1599,0.27905,0.9078,-4.8356
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.29604,0.12005,1.1584,0.27964,0.9078,-4.8369
"X1.457__414.08483999999999__.M.H..__Unknown",0.53238,0.49236,1.1573,0.28006,0.9078,-4.8379
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.87983,0.067026,-1.156,0.28057,0.9078,-4.839
"X0.708__365.11212__.M.Na..__Melibiose",-0.51055,-4.1166,-1.1539,0.28139,0.9078,-4.8408
"X6.676__485.12228__.M.Na..__Hispiduloside",0.74187,-5.878,1.1464,0.28431,0.9078,-4.8472
"X0.593__294.02681999999999__.M.H..__Unknown",0.51524,-0.44803,1.1369,0.28803,0.9078,-4.8552
"X7.534__533.21123999999998__.M.H..__Unknown",-0.59613,0.037524,-1.1356,0.28853,0.9078,-4.8563
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.37694,-0.32456,1.1236,0.29329,0.9078,-4.8664
"X0.577__397.98815999999999__.M.H..__Unknown",0.41574,-0.20069,1.1177,0.29569,0.9078,-4.8714
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",-0.62304,0.55961,-1.1104,0.29862,0.9078,-4.8774
"X0.58__448.02573000000001__.M.H..__Unknown",0.38993,0.25177,1.1091,0.29915,0.9078,-4.8785
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.44473,-1.8921,1.1066,0.30017,0.9078,-4.8805
"X6.46__214.22044__.M.H..__Unknown",-0.35834,-0.047966,-1.1065,0.30023,0.9078,-4.8807
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.47638,0.3602,1.0956,0.3047,0.9078,-4.8897
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",-0.83542,-2.2342,-1.0924,0.30601,0.9078,-4.8923
"X7.028__320.24691999999999__.M.H..__Unknown",-0.44745,-0.086267,-1.0923,0.30605,0.9078,-4.8924
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.31885,0.052813,1.0888,0.30749,0.9078,-4.8952
"X6.081__186.18584000000001__.M.H..__Unknown",-0.78793,-0.62341,-1.0788,0.31169,0.9078,-4.9034
"X3.013__164.14410000000001__.M.H..__Unknown",-1.0617,-0.091914,-1.0777,0.31216,0.9078,-4.9043
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.58926,0.23474,1.0765,0.31267,0.9078,-4.9053
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.37072,-0.49004,-1.0735,0.3139,0.9078,-4.9077
"X5.679__393.28789999999998__.M.H..__Unknown",-1.0137,0.1589,-1.0667,0.31679,0.9078,-4.9132
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",2.1859,-1.0466,1.0645,0.31772,0.9078,-4.915
"X1.223__176.96213__.M.H..__Unknown",0.61916,0.34438,1.0644,0.31776,0.9078,-4.9151
"X5.678__376.26067999999998__.M.H..__Unknown",-1.1942,-0.18137,-1.0631,0.31831,0.9078,-4.9161
"X8.786__561.46898999999996__.M.Na..__Unknown",-0.39878,-0.033529,-1.0438,0.32664,0.9078,-4.9316
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",-0.30008,-0.3321,-1.0424,0.32726,0.9078,-4.9327
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",-0.45428,-0.0023461,-1.0368,0.32974,0.9078,-4.9372
"X7.883__521.38726999999994__.M.H..__Unknown",-0.39086,0.037342,-1.0343,0.33082,0.9078,-4.9392
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.44282,-0.76146,1.0333,0.33128,0.9078,-4.94
"X0.586__196.03073000000001__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.90205,-0.022435,-1.029,0.33316,0.9078,-4.9433
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",-1.9484,-0.34751,-1.0288,0.33324,0.9078,-4.9435
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.40889,-0.078172,1.0284,0.33342,0.9078,-4.9438
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.7017,-0.4574,-1.0276,0.3338,0.9078,-4.9445
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.42131,-0.42105,-1.024,0.33539,0.9078,-4.9473
"X3.089__388.07407000000001__.M.K..__Unknown",2.4818,-1.2863,1.0199,0.33722,0.9078,-4.9505
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.34605,-0.61181,1.0169,0.33856,0.9078,-4.9529
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",0.34746,0.41322,1.0139,0.33987,0.9078,-4.9551
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.4987,0.84149,1.0133,0.34017,0.9078,-4.9557
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.42448,-0.20032,-1.0067,0.34316,0.90802,-4.9608
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",-0.75929,-4.1848,-1.0003,0.34605,0.90802,-4.9658
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.28908,0.088421,-0.99774,0.34721,0.90802,-4.9677
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",-1.4846,-0.47089,-0.99079,0.3504,0.90802,-4.9731
"X6.03__326.37839000000002__.M.H..__Unknown",0.49825,-1.4977,0.97686,0.35684,0.90802,-4.9837
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",1.6435,-0.80889,0.97121,0.35948,0.90802,-4.988
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.25767,-0.14233,-0.96702,0.36145,0.90802,-4.9911
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-0.68317,0.609,-0.95837,0.36554,0.90802,-4.9976
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.36255,-0.084147,0.95812,0.36566,0.90802,-4.9978
"X4.792__144.13963000000001__.M.H..__Unknown",-0.80052,-0.34706,-0.95066,0.36921,0.90802,-5.0034
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",0.93762,-0.54966,0.94874,0.37013,0.90802,-5.0048
"X0.571__246.03334000000001__.M.Na..__Unknown",0.21424,0.075093,0.94827,0.37036,0.90802,-5.0051
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.33092,-0.52124,-0.94577,0.37156,0.90802,-5.007
"X1.632__177.95822000000001__.M.H..__Unknown",-0.47749,-0.62285,-0.9396,0.37453,0.90802,-5.0116
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",0.25836,0.17034,0.93695,0.37581,0.90802,-5.0135
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",-0.32112,-0.59624,-0.93532,0.3766,0.90802,-5.0147
